order_id,order_date,customer_id,product_id,quantity,unit_price,currency,source_system
114043,26-05-2024,,P99999,2,"1255 04,66",EUR,SRC_220
114044,11/10/2023,C010824,P01451,3,null,USD,SRC_176
114045,2023.06.09,C008718,P01449,1,"912 90,13",USD,SRC_180
114046,November 23 2022,,P99999,4,null,EUR,SRC_127
114047,2022/12/03,,P99999,3,null,USD,SRC_216
114048,April 18 2023,,P99999,5,1308,PLN,SRC_108
114049,29/05/2024,,P00196,4,55,PLN,SRC_168
114050,30-05-2024,,P99999,-1,null,PLN,SRC_32
114051,13-02-2022,,P00050,2,"847 91,33",PLN,SRC_206
114052,June 12 2023,C001615,P99999,-1,1362,EUR,SRC_73
114053,2023.03.15,,P99999,-1,null,USD,SRC_9
114054,08/12/2022,,P00894,5,1264,EUR,SRC_162
114055,2023-07-12,,P99999,-1,915,USD,SRC_95
114056,24/04/2024,,P00324,3,"1020 05,05",EUR,SRC_176
114057,December 16 2022,C004900,P00128,5,1339,USD,SRC_123
114058,30/07/2024,,P01487,4,null,USD,SRC_178
114059,2023/06/22,,P00878,-1,null,PLN,SRC_66
114060,2023-04-17,C002804,P00370,4,711,PLN,SRC_30
114061,2022.06.08,,P99999,1,"1169 73,17",PLN,SRC_217
114062,28/05/2024,C004136,P99999,-1,null,USD,SRC_139
114063,21/02/2023,,P99999,-1,null,PLN,SRC_241
114064,08/04/2023,,P99999,1,null,USD,SRC_237
114065,2023-06-09,C005612,P00663,3,"1366 32,05",USD,SRC_94
114066,2023/08/08,C006521,P00976,-1,"779 26,14",EUR,SRC_193
114067,2024-05-02,,P01395,4,null,PLN,SRC_79
114068,2022.02.02,C004637,P99999,-1,512,EUR,SRC_20
114069,2024.03.30,,P00799,-1,null,EUR,SRC_151
114070,2022/09/06,,P99999,1,"1259 72,01",USD,SRC_233
114071,December 23 2022,C007580,P99999,-1,"1317 26,60",EUR,SRC_116
114072,July 19 2022,,P99999,2,259,EUR,SRC_69
114073,2022.02.14,,P99999,-1,"826 82,16",EUR,SRC_219
114074,February 15 2022,,P00801,2,465,USD,SRC_69
114075,August 14 2024,C003415,P00058,1,null,USD,SRC_179
114076,2024/10/09,,P99999,4,472,EUR,SRC_165
114077,2022-12-17,C007265,P99999,-1,1352,USD,SRC_42
114078,27-05-2024,C011831,P00553,2,null,EUR,SRC_186
114079,2024-09-16,,P00983,-1,941,PLN,SRC_5
114080,2022.05.05,C009518,P99999,-1,null,PLN,SRC_212
114081,17-07-2023,C007814,P99999,2,147,EUR,SRC_145
114082,03-09-2024,C002299,P01304,-1,null,USD,SRC_138
114083,2022-12-06,,P99999,-1,null,PLN,SRC_55
114084,26-05-2023,,P99999,-1,"279 56,01",PLN,SRC_126
114085,13-08-2024,C010559,P00487,3,654,PLN,SRC_6
114086,July 17 2024,C003270,P01475,4,"1044 93,08",USD,SRC_166
114087,31-01-2024,,P99999,-1,null,EUR,SRC_61
114088,2022.09.25,C011829,P99999,-1,null,EUR,SRC_172
114089,2022.06.15,,P00889,-1,"1082 35,18",EUR,SRC_120
114090,2022.07.28,,P01108,-1,null,USD,SRC_53
114091,August 09 2022,,P00345,-1,null,EUR,SRC_63
114092,2022/05/31,,P01131,-1,null,PLN,SRC_66
114093,07/01/2023,C003969,P99999,-1,1235,USD,SRC_218
114094,12/12/2023,,P99999,2,541,EUR,SRC_160
114095,2023-02-23,C003018,P99999,-1,181,PLN,SRC_114
114096,03/06/2024,,P00772,-1,null,USD,SRC_147
114097,2022/11/27,,P01429,-1,null,EUR,SRC_36
114098,2024-10-16,,P00369,1,null,USD,SRC_162
114099,April 06 2022,,P00794,5,"1202 75,46",PLN,SRC_81
114100,April 29 2022,,P99999,2,256,USD,SRC_16
114101,2023-07-13,,P00600,-1,694,USD,SRC_121
114102,2022.04.18,C001054,P00015,4,380,PLN,SRC_131
114103,2022/04/12,C003673,P00367,5,"1193 18,91",EUR,SRC_53
114104,February 21 2024,C010723,P99999,1,null,PLN,SRC_124
114105,04/04/2023,,P00605,-1,1419,USD,SRC_38
114106,2022-11-24,,P99999,3,"1264 66,47",EUR,SRC_238
114107,02/12/2022,C010046,P00633,-1,"145 82,18",USD,SRC_10
114108,August 23 2023,,P99999,4,407,EUR,SRC_97
114109,2022/12/29,,P01108,5,1082,USD,SRC_201
114110,03-06-2023,,P99999,5,"1224 85,39",EUR,SRC_135
114111,2022/09/02,,P00271,5,1342,USD,SRC_22
114112,2022-09-22,,P99999,4,998,PLN,SRC_207
114113,2024.01.05,,P99999,-1,null,EUR,SRC_234
114114,31/10/2023,,P99999,-1,"210 53,33",PLN,SRC_77
114115,2022.09.18,,P01245,2,"771 81,79",EUR,SRC_8
114116,2022.10.21,,P00076,-1,null,PLN,SRC_229
114117,2022/06/12,,P00717,-1,null,EUR,SRC_112
114118,2023.01.28,,P00956,-1,null,PLN,SRC_175
114119,2024/10/14,,P00455,-1,"1457 17,39",EUR,SRC_45
114120,November 22 2022,,P99999,-1,null,EUR,SRC_233
114121,2023.10.04,,P99999,-1,null,PLN,SRC_121
114122,25/01/2022,C009473,P99999,-1,null,USD,SRC_124
114123,2023/10/07,,P99999,2,"381 81,75",EUR,SRC_189
114124,2023/12/14,C005003,P01391,-1,"305 10,90",PLN,SRC_32
114125,14/02/2022,C011591,P00074,3,null,PLN,SRC_130
114126,14-07-2024,,P99999,4,null,EUR,SRC_145
114127,03/07/2023,,P00665,4,1364,PLN,SRC_79
114128,2022.09.12,,P01317,-1,"1090 83,73",PLN,SRC_116
114129,2024.09.11,,P00265,-1,null,EUR,SRC_222
114130,2024-10-04,,P99999,-1,"1458 55,62",USD,SRC_45
114131,31/05/2022,C005312,P01147,2,null,PLN,SRC_15
114132,2023.09.05,,P99999,1,839,USD,SRC_189
114133,2022-06-18,C005557,P99999,5,null,PLN,SRC_12
114134,May 29 2023,,P99999,4,null,EUR,SRC_64
114135,March 26 2024,,P00593,-1,null,PLN,SRC_83
114136,2023-05-06,,P99999,4,137,PLN,SRC_179
114137,March 18 2023,,P00675,-1,null,EUR,SRC_69
114138,2022/01/26,,P99999,-1,"1341 37,76",EUR,SRC_207
114139,24/03/2022,,P99999,-1,null,EUR,SRC_10
114140,01-06-2022,,P99999,1,null,EUR,SRC_3
114141,14-01-2022,,P00109,-1,480,EUR,SRC_12
114142,2023/02/06,,P00712,3,"767 09,81",PLN,SRC_170
114143,25-04-2024,,P00610,-1,408,PLN,SRC_130
114144,2022/05/08,,P01059,-1,150,EUR,SRC_132
114145,17-09-2023,C001988,P99999,-1,"1259 43,47",PLN,SRC_63
114146,2023-12-17,C011706,P99999,-1,"365 78,55",PLN,SRC_213
114147,2022/10/19,,P99999,-1,1145,USD,SRC_117
114148,2022.07.07,C006992,P99999,5,"1445 06,15",USD,SRC_113
114149,19/07/2023,,P01254,1,734,EUR,SRC_229
114150,18-09-2022,C011511,P01277,3,318,EUR,SRC_93
114151,07/01/2023,C003350,P00852,-1,null,USD,SRC_223
114152,2024/12/24,C010767,P99999,2,1072,USD,SRC_179
114153,July 14 2024,C001763,P00518,-1,null,EUR,SRC_247
114154,08-04-2023,,P01172,4,null,PLN,SRC_183
114155,04/09/2024,C009026,P00449,3,"1484 10,74",PLN,SRC_27
114156,23/02/2024,,P99999,-1,null,USD,SRC_161
114157,24-10-2024,C002043,P99999,-1,753,PLN,SRC_113
114158,2024/06/24,,P00297,-1,"856 55,66",PLN,SRC_198
114159,23-04-2024,,P99999,5,1494,USD,SRC_71
114160,August 31 2022,,P01193,3,545,EUR,SRC_162
114161,2022-03-09,C008984,P99999,-1,null,USD,SRC_233
114162,09/02/2023,,P99999,-1,1480,EUR,SRC_54
114163,2024-11-05,,P99999,5,"1303 45,46",EUR,SRC_156
114164,02-11-2022,C009679,P99999,-1,null,USD,SRC_188
114165,31-01-2023,,P99999,-1,1378,EUR,SRC_1
114166,24-12-2023,C007510,P99999,-1,1157,EUR,SRC_96
114167,04/11/2023,,P99999,5,"1192 79,16",USD,SRC_139
114168,2023-06-23,,P00536,1,"397 10,60",EUR,SRC_32
114169,December 05 2024,,P01291,1,null,EUR,SRC_184
114170,2023/06/20,C005740,P01414,1,"438 62,31",EUR,SRC_227
114171,04-02-2024,,P99999,1,"1490 79,48",PLN,SRC_240
114172,2022-02-05,,P01083,-1,1323,EUR,SRC_37
114173,2023.02.28,C011449,P00267,-1,"374 78,38",USD,SRC_179
114174,December 31 2023,,P99999,-1,"136 98,23",EUR,SRC_118
114175,2024-09-16,,P00444,-1,"48 33,34",USD,SRC_71
114176,04/04/2022,C009815,P00932,-1,"921 56,83",USD,SRC_76
114177,28/02/2022,C002524,P00416,-1,"1105 89,54",PLN,SRC_121
114178,23/06/2022,,P99999,1,null,PLN,SRC_69
114179,2023/06/15,C010476,P99999,-1,105,EUR,SRC_68
114180,2024-04-18,C003570,P00696,-1,"857 53,60",PLN,SRC_131
114181,2023/08/01,,P00929,1,"484 76,56",EUR,SRC_227
114182,23/08/2024,C007511,P99999,1,"1230 16,31",USD,SRC_3
114183,2022.04.10,C006828,P01347,-1,1282,EUR,SRC_220
114184,2023-11-06,,P99999,-1,145,USD,SRC_194
114185,2022/05/02,,P00055,2,null,EUR,SRC_162
114186,August 10 2023,,P00145,-1,null,PLN,SRC_5
114187,2023.05.05,C005836,P99999,4,null,EUR,SRC_142
114188,24/08/2023,,P00369,3,"574 01,05",EUR,SRC_34
114189,2023-05-28,,P00487,-1,"547 66,15",EUR,SRC_36
114190,2023.03.04,,P01213,-1,"1288 64,18",PLN,SRC_235
114191,08-08-2023,,P00804,4,303,EUR,SRC_173
114192,17/02/2022,C006844,P99999,-1,"123 13,56",EUR,SRC_121
114193,2024-11-26,,P99999,-1,null,USD,SRC_95
114194,2024-10-19,C010146,P99999,3,550,USD,SRC_59
114195,August 28 2024,,P99999,-1,"27 04,62",PLN,SRC_96
114196,01/01/2022,,P99999,3,101,EUR,SRC_148
114197,September 09 2022,C010098,P99999,1,"1298 27,00",USD,SRC_231
114198,2024.12.22,,P00585,3,1320,USD,SRC_230
114199,14-08-2024,,P99999,-1,1016,PLN,SRC_203
114200,02-06-2022,,P01169,-1,null,EUR,SRC_12
114201,October 15 2024,,P99999,3,null,EUR,SRC_44
114202,2022-04-24,C002598,P01266,2,1405,PLN,SRC_130
114203,2022.09.21,,P99999,3,"1332 40,37",USD,SRC_44
114204,2022/09/29,,P01246,-1,1167,EUR,SRC_90
114205,04/08/2023,,P00891,-1,null,USD,SRC_75
114206,2023-03-03,,P99999,1,303,PLN,SRC_234
114207,12-08-2023,,P99999,-1,1064,PLN,SRC_220
114208,2023/12/09,C006686,P99999,-1,null,EUR,SRC_176
114209,2023/05/18,,P00075,-1,544,EUR,SRC_56
114210,2024.03.27,,P99999,2,null,PLN,SRC_140
114211,2022.11.02,C011943,P00576,-1,null,EUR,SRC_214
114212,November 13 2023,C001359,P00990,3,622,USD,SRC_78
114213,2024-09-21,,P99999,1,null,USD,SRC_84
114214,2022.04.08,,P00358,-1,1026,EUR,SRC_110
114215,April 26 2024,C008732,P01072,-1,352,USD,SRC_91
114216,14-07-2023,C003764,P00189,-1,30,EUR,SRC_228
114217,31/01/2023,,P01039,-1,"1049 49,25",USD,SRC_18
114218,March 27 2023,,P00417,-1,"444 83,96",EUR,SRC_199
114219,December 27 2023,,P00476,-1,"1288 33,64",PLN,SRC_54
114220,2024-04-07,C003458,P00868,5,628,EUR,SRC_44
114221,2024/11/02,,P99999,-1,null,USD,SRC_64
114222,March 09 2023,,P99999,-1,1092,USD,SRC_48
114223,2024/06/18,,P00685,-1,677,PLN,SRC_223
114224,14-04-2024,,P99999,3,345,PLN,SRC_197
114225,2024/12/12,,P00837,-1,1356,EUR,SRC_111
114226,2022-11-18,,P00639,-1,"53 73,59",EUR,SRC_172
114227,22-04-2022,C009336,P00975,2,"436 07,45",USD,SRC_225
114228,2023.11.07,,P00385,-1,null,PLN,SRC_114
114229,30-04-2024,C009275,P00894,-1,"894 36,25",PLN,SRC_218
114230,2024.06.29,,P00127,-1,null,EUR,SRC_9
114231,2024.09.30,,P99999,3,null,PLN,SRC_103
114232,12/10/2022,C011060,P99999,1,"1323 50,07",USD,SRC_101
114233,2022-11-28,,P99999,1,"115 65,74",EUR,SRC_179
114234,2024.01.04,C001889,P99999,5,null,EUR,SRC_89
114235,2024-02-28,C003284,P99999,-1,280,EUR,SRC_90
114236,2024/08/15,,P00145,1,"1323 64,00",EUR,SRC_49
114237,2023-01-28,,P00486,-1,"849 46,86",USD,SRC_231
114238,2024-06-01,,P00388,1,"704 49,38",EUR,SRC_232
114239,08-05-2022,,P99999,2,1190,PLN,SRC_236
114240,18/04/2023,,P01416,2,"1266 35,77",PLN,SRC_54
114241,2023/01/22,,P00803,-1,null,PLN,SRC_155
114242,2024-07-19,,P01288,4,1401,EUR,SRC_155
114243,15/12/2022,,P99999,2,86,PLN,SRC_27
114244,2022.08.02,C010862,P99999,3,null,EUR,SRC_206
114245,September 01 2022,,P01067,1,null,USD,SRC_85
114246,August 10 2022,C008262,P01255,1,169,USD,SRC_110
114247,2024-02-20,,P00737,3,null,PLN,SRC_98
114248,2022/01/19,,P99999,1,null,EUR,SRC_90
114249,12/11/2023,,P00458,-1,"581 13,40",USD,SRC_189
114250,2024.10.16,,P99999,-1,null,EUR,SRC_46
114251,2022-03-18,,P99999,5,547,PLN,SRC_146
114252,May 31 2024,,P00507,-1,"883 72,85",USD,SRC_217
114253,26/03/2023,,P99999,-1,"1109 49,56",EUR,SRC_13
114254,21-10-2022,C008419,P00406,5,null,USD,SRC_77
114255,2023.01.23,,P00743,-1,null,USD,SRC_154
114256,11/01/2024,,P00012,5,null,USD,SRC_183
114257,2023-08-10,,P99999,5,288,PLN,SRC_75
114258,30/04/2023,,P99999,3,1490,USD,SRC_157
114259,14-06-2022,,P99999,-1,67,EUR,SRC_55
114260,10-05-2023,,P00860,5,"769 43,57",PLN,SRC_190
114261,2022-03-21,,P00832,2,744,EUR,SRC_119
114262,2024/04/19,,P00924,-1,"1084 62,12",EUR,SRC_150
114263,January 25 2023,,P99999,4,1224,USD,SRC_38
114264,2023-02-15,,P99999,4,695,EUR,SRC_102
114265,17/06/2023,C007769,P99999,1,1121,EUR,SRC_163
114266,2024-07-30,C003376,P99999,-1,null,EUR,SRC_107
114267,2022-11-16,C002916,P00186,4,null,USD,SRC_91
114268,April 10 2022,,P99999,4,580,USD,SRC_82
114269,12-10-2023,C004369,P99999,-1,null,PLN,SRC_57
114270,2024-08-29,C011479,P99999,-1,null,EUR,SRC_71
114271,2023-07-14,,P99999,-1,368,PLN,SRC_133
114272,2023-06-01,,P99999,1,476,PLN,SRC_126
114273,15/01/2022,,P00429,5,"1442 39,56",PLN,SRC_89
114274,2023.01.23,,P00342,1,"823 20,72",USD,SRC_199
114275,2023.07.31,,P99999,-1,null,USD,SRC_179
114276,2023/05/21,,P99999,-1,null,EUR,SRC_115
114277,2024/04/02,,P00499,3,"373 45,45",PLN,SRC_49
114278,25-05-2023,C005310,P01025,1,null,EUR,SRC_21
114279,2022-10-08,,P99999,-1,null,USD,SRC_25
114280,September 19 2023,,P00969,1,199,PLN,SRC_89
114281,2022-06-27,C010029,P01445,-1,1446,EUR,SRC_53
114282,2023.08.26,C002851,P01352,4,677,EUR,SRC_13
114283,12/04/2022,C003000,P99999,-1,"881 78,59",EUR,SRC_221
114284,2024/04/20,,P01241,-1,null,PLN,SRC_24
114285,2022.07.01,,P00973,2,99,EUR,SRC_176
114286,2024.07.16,,P99999,5,1148,USD,SRC_190
114287,March 12 2022,C009057,P01347,-1,null,PLN,SRC_160
114288,2022/11/25,C005397,P99999,1,"344 23,48",PLN,SRC_46
114289,2023.10.11,,P00083,4,null,EUR,SRC_244
114290,21-09-2022,,P99999,3,"488 48,91",USD,SRC_223
114291,2023/10/10,,P00829,-1,null,PLN,SRC_157
114292,04/03/2022,,P00452,-1,700,EUR,SRC_59
114293,October 25 2023,,P99999,1,"865 20,07",EUR,SRC_205
114294,2023/03/13,C008615,P01246,1,445,PLN,SRC_61
114295,2022/03/06,,P99999,3,"234 21,56",USD,SRC_179
114296,2024-01-01,,P00561,-1,352,EUR,SRC_44
114297,13/01/2023,,P00150,-1,null,PLN,SRC_154
114298,2023-02-15,C001762,P99999,-1,36,PLN,SRC_95
114299,2023.06.11,,P00360,5,null,EUR,SRC_25
114300,26-12-2023,,P01233,-1,843,PLN,SRC_227
114301,November 15 2024,,P00533,-1,"143 85,87",EUR,SRC_135
114302,2022.09.25,,P00623,-1,"573 09,42",EUR,SRC_106
114303,24-05-2023,,P00441,-1,"332 10,73",USD,SRC_209
114304,July 13 2024,C004641,P01025,-1,1137,EUR,SRC_169
114305,January 11 2023,C011984,P00298,-1,"402 45,22",EUR,SRC_156
114306,08-12-2022,,P99999,-1,null,USD,SRC_142
114307,2024.05.05,,P00321,1,"1094 36,32",PLN,SRC_83
114308,2023.03.05,C006709,P99999,-1,489,EUR,SRC_196
114309,2022-01-05,C005865,P99999,5,"367 17,33",EUR,SRC_155
114310,July 24 2023,C004075,P99999,3,null,EUR,SRC_117
114311,2022/03/05,,P99999,-1,null,USD,SRC_214
114312,2024.01.11,C004103,P00307,-1,null,EUR,SRC_138
114313,21-06-2023,C003067,P00179,1,1132,USD,SRC_56
114314,March 04 2022,,P01103,3,1335,USD,SRC_73
114315,2024-01-21,,P99999,-1,null,EUR,SRC_24
114316,2022/07/24,,P99999,1,null,USD,SRC_86
114317,2022-05-22,,P01446,-1,1412,USD,SRC_44
114318,14-05-2023,,P99999,-1,53,USD,SRC_15
114319,28/03/2023,C011614,P01385,1,"778 70,03",EUR,SRC_59
114320,September 12 2023,C002615,P99999,4,null,USD,SRC_247
114321,2024-09-06,,P01298,-1,265,USD,SRC_205
114322,01/08/2022,,P99999,1,184,EUR,SRC_212
114323,31-05-2023,,P99999,-1,"109 18,23",USD,SRC_76
114324,2022/07/08,,P99999,4,null,EUR,SRC_91
114325,2023-08-01,,P00359,2,null,EUR,SRC_187
114326,2022-05-03,,P00276,1,null,PLN,SRC_116
114327,11/05/2023,,P00890,4,1320,EUR,SRC_54
114328,2023.06.27,,P99999,-1,1104,EUR,SRC_215
114329,27/04/2023,,P99999,2,null,PLN,SRC_145
114330,2023.05.14,,P00488,1,106,PLN,SRC_53
114331,2022/02/22,,P99999,2,"1209 49,27",PLN,SRC_187
114332,2023/07/21,C007748,P99999,2,null,USD,SRC_12
114333,2024/05/10,,P99999,4,468,EUR,SRC_85
114334,25/04/2023,,P00314,3,429,EUR,SRC_140
114335,14/01/2024,,P01473,3,null,PLN,SRC_59
114336,01-09-2022,,P99999,-1,1245,PLN,SRC_230
114337,2022.05.03,,P99999,-1,983,EUR,SRC_215
114338,12-09-2023,,P00255,-1,"1394 37,83",USD,SRC_231
114339,August 29 2024,C007789,P00025,2,null,USD,SRC_174
114340,2024/06/06,C008394,P99999,-1,null,USD,SRC_125
114341,23-08-2022,,P01101,5,"955 98,40",EUR,SRC_15
114342,2022.09.09,C005670,P99999,-1,"932 58,48",EUR,SRC_197
114343,2023.12.17,C004839,P99999,-1,"129 62,41",EUR,SRC_185
114344,24-06-2024,,P99999,4,null,USD,SRC_17
114345,10-12-2024,,P99999,-1,71,PLN,SRC_92
114346,30-12-2022,C008438,P99999,5,743,USD,SRC_203
114347,08/06/2022,,P00386,4,"235 76,97",EUR,SRC_200
114348,30/07/2023,,P99999,-1,776,PLN,SRC_218
114349,2024-07-19,,P00097,-1,"241 57,11",PLN,SRC_124
114350,05-05-2024,C001757,P99999,-1,667,USD,SRC_52
114351,2024.02.13,C008437,P01353,-1,434,PLN,SRC_12
114352,29/01/2023,C007614,P99999,-1,"799 24,25",USD,SRC_89
114353,17/03/2024,,P99999,-1,523,PLN,SRC_33
114354,2022/07/07,,P99999,2,"816 59,54",EUR,SRC_234
114355,04/05/2022,,P99999,3,null,PLN,SRC_13
114356,11/02/2024,,P99999,1,107,USD,SRC_222
114357,2023.05.02,,P99999,2,59,EUR,SRC_197
114358,January 02 2023,,P99999,-1,null,USD,SRC_172
114359,2022.06.13,,P99999,-1,799,EUR,SRC_163
114360,2023.06.20,,P99999,2,1346,EUR,SRC_187
114361,01-06-2024,,P99999,-1,444,PLN,SRC_122
114362,2024.11.21,,P01450,5,313,USD,SRC_70
114363,2024.07.29,C001902,P00071,1,null,EUR,SRC_121
114364,April 11 2022,,P99999,3,null,USD,SRC_172
114365,2023-10-27,C002742,P00550,2,1035,PLN,SRC_134
114366,2022.10.06,,P01052,-1,"736 22,25",PLN,SRC_142
114367,2024-12-26,C001000,P99999,-1,null,PLN,SRC_213
114368,13/11/2022,,P01336,4,230,USD,SRC_112
114369,January 22 2023,C009561,P99999,-1,1168,USD,SRC_52
114370,16-02-2022,,P99999,-1,"273 98,57",EUR,SRC_45
114371,04-08-2024,C011947,P01420,4,1275,EUR,SRC_226
114372,2022/07/12,,P00183,2,null,EUR,SRC_174
114373,2022/10/10,,P01459,-1,"359 26,81",USD,SRC_35
114374,20/03/2023,,P01463,4,"1213 24,22",PLN,SRC_176
114375,2024-07-05,C004867,P00245,2,330,EUR,SRC_143
114376,2024.09.28,,P00627,-1,1349,PLN,SRC_247
114377,2023/11/11,,P00899,3,1318,EUR,SRC_13
114378,02-03-2024,,P01353,4,768,EUR,SRC_177
114379,06/01/2022,C006557,P00907,-1,null,PLN,SRC_34
114380,2022.06.17,,P99999,-1,"545 94,08",USD,SRC_179
114381,2024.12.28,,P00300,3,824,PLN,SRC_228
114382,2022.02.28,,P99999,2,"367 98,43",PLN,SRC_200
114383,2022/09/23,C009570,P00883,-1,null,USD,SRC_210
114384,May 19 2023,C002731,P00980,2,null,USD,SRC_92
114385,03-06-2022,,P00208,3,833,PLN,SRC_57
114386,2023-11-30,,P99999,3,null,EUR,SRC_107
114387,2024.06.17,C007670,P99999,-1,"442 47,62",EUR,SRC_215
114388,2022-08-14,,P99999,4,null,USD,SRC_213
114389,2024/12/11,,P00018,5,null,USD,SRC_222
114390,November 29 2023,C003604,P99999,1,"1393 34,19",USD,SRC_47
114391,April 10 2023,C010662,P99999,5,"814 52,76",USD,SRC_3
114392,2024/12/14,C001233,P01454,-1,"264 99,97",EUR,SRC_7
114393,26/07/2022,,P00894,-1,"351 30,98",PLN,SRC_144
114394,2023.11.08,C003409,P00662,2,"36 43,58",USD,SRC_91
114395,2024-06-09,,P00924,3,null,EUR,SRC_223
114396,20-03-2023,,P01402,-1,82,PLN,SRC_81
114397,2023.08.13,C007941,P01041,-1,654,USD,SRC_107
114398,19/12/2024,C011035,P00163,2,"304 57,47",USD,SRC_2
114399,20/05/2023,C009926,P01232,5,null,PLN,SRC_42
114400,2022-01-05,C005065,P01120,5,null,USD,SRC_148
114401,26-04-2024,C001664,P00274,3,"1034 13,83",USD,SRC_143
114402,2022-12-31,,P00395,-1,"685 63,73",USD,SRC_164
114403,2022/10/05,C005021,P01218,-1,"927 94,08",PLN,SRC_98
114404,2022-09-19,,P99999,-1,null,USD,SRC_88
114405,08/12/2024,C005316,P99999,-1,690,PLN,SRC_167
114406,2024-09-12,,P99999,4,776,USD,SRC_2
114407,2024.11.04,,P99999,-1,553,USD,SRC_9
114408,06/07/2023,,P99999,5,1239,EUR,SRC_55
114409,18-10-2023,,P99999,-1,null,PLN,SRC_170
114410,2023-08-21,,P99999,-1,null,PLN,SRC_28
114411,01/05/2022,C007004,P99999,2,197,PLN,SRC_127
114412,10/10/2023,C001867,P00122,-1,25,PLN,SRC_16
114413,2023-03-15,,P99999,-1,null,EUR,SRC_12
114414,December 08 2024,,P01040,3,1353,PLN,SRC_9
114415,2023.03.07,C009194,P99999,5,"875 78,16",PLN,SRC_132
114416,April 12 2022,C008887,P00041,1,"1430 43,38",USD,SRC_191
114417,July 17 2023,C007793,P01477,2,"420 89,54",PLN,SRC_208
114418,2023-03-28,C003872,P01307,5,217,EUR,SRC_98
114419,13/03/2023,,P99999,3,"687 23,25",USD,SRC_204
114420,2024.06.05,C011140,P01118,5,1143,PLN,SRC_11
114421,2024/09/07,C011839,P00796,4,null,USD,SRC_44
114422,27/10/2022,,P99999,3,798,USD,SRC_143
114423,2024.06.09,C009417,P99999,3,null,EUR,SRC_171
114424,02-06-2023,,P99999,-1,"1190 32,94",USD,SRC_125
114425,22/09/2022,,P99999,3,1288,PLN,SRC_143
114426,2022/07/27,C009520,P99999,2,1060,EUR,SRC_169
114427,2023/03/22,,P01197,-1,1458,PLN,SRC_159
114428,2022.04.30,,P99999,-1,"631 09,47",USD,SRC_221
114429,18-11-2022,C004477,P99999,-1,null,EUR,SRC_200
114430,2024.11.04,,P01161,1,342,USD,SRC_95
114431,2024.08.03,C006610,P00206,-1,"826 97,31",PLN,SRC_148
114432,2024-01-14,C004411,P99999,-1,"453 89,24",EUR,SRC_241
114433,2023/05/29,,P99999,-1,1270,USD,SRC_233
114434,12/12/2023,C004634,P99999,5,"828 29,33",PLN,SRC_236
114435,2023.03.05,,P00868,2,"1415 81,02",EUR,SRC_64
114436,02/09/2024,C009482,P01244,2,932,EUR,SRC_43
114437,2022-06-20,,P00551,2,45,USD,SRC_81
114438,September 29 2024,,P01471,1,"361 60,45",EUR,SRC_23
114439,20-03-2023,,P01330,-1,null,USD,SRC_38
114440,2023/11/01,,P00944,-1,null,USD,SRC_111
114441,13-03-2022,,P00193,2,1245,USD,SRC_72
114442,2024/07/31,C010963,P01276,5,63,PLN,SRC_109
114443,2023/07/04,,P01454,-1,"252 18,45",EUR,SRC_78
114444,24-07-2022,,P00576,5,null,USD,SRC_135
114445,2022.12.16,C002358,P00286,1,1499,USD,SRC_170
114446,12-09-2022,C007543,P99999,5,"140 22,87",USD,SRC_110
114447,February 18 2023,,P01042,2,615,PLN,SRC_196
114448,04-10-2023,,P01029,-1,1282,EUR,SRC_151
114449,2023-09-06,C005069,P99999,-1,"34 99,77",EUR,SRC_197
114450,11/08/2024,C000464,P99999,-1,null,PLN,SRC_233
114451,2022.11.11,,P01074,-1,63,PLN,SRC_186
114452,2023/01/27,,P99999,-1,null,USD,SRC_161
114453,2024-09-03,C008238,P00883,2,1350,EUR,SRC_221
114454,04-04-2024,C011161,P00792,4,"887 47,23",USD,SRC_47
114455,2023.08.25,,P99999,3,"1054 63,81",PLN,SRC_219
114456,2022/03/24,,P99999,4,null,PLN,SRC_10
114457,07/08/2023,C000130,P99999,-1,219,EUR,SRC_127
114458,06-10-2023,,P99999,1,"1333 46,62",USD,SRC_111
114459,2022/09/13,,P99999,-1,328,EUR,SRC_65
114460,01-06-2022,C007138,P01300,-1,"222 14,75",PLN,SRC_177
114461,12/04/2024,C005092,P00849,4,110,EUR,SRC_168
114462,June 02 2022,,P01386,-1,null,PLN,SRC_64
114463,02-12-2023,,P00317,-1,null,PLN,SRC_80
114464,27-07-2023,C002376,P00453,1,"681 68,07",EUR,SRC_219
114465,17/07/2022,,P99999,-1,null,EUR,SRC_210
114466,2024-05-05,C005654,P00140,-1,"468 93,65",USD,SRC_159
114467,30-05-2024,C002677,P01446,-1,null,USD,SRC_96
114468,July 12 2022,,P99999,-1,null,USD,SRC_96
114469,25/05/2024,,P00466,5,"478 62,67",PLN,SRC_211
114470,27-11-2022,C011617,P00992,1,null,PLN,SRC_1
114471,15/05/2023,C009573,P99999,-1,"1347 37,96",PLN,SRC_118
114472,2024.12.20,C008981,P00802,1,201,PLN,SRC_215
114473,May 23 2022,,P99999,-1,null,EUR,SRC_63
114474,2024.08.27,,P99999,-1,925,EUR,SRC_64
114475,2022.03.15,,P99999,3,272,PLN,SRC_176
114476,06/12/2023,,P00176,-1,1276,USD,SRC_240
114477,2022-12-02,,P00887,3,635,PLN,SRC_215
114478,2023/08/19,C006066,P99999,-1,null,PLN,SRC_99
