return_id,order_id,return_date,reason,source_system
R0004967,110627,2024-05-12,,SRC_96
R0004968,99999999,02-09-2024,Wrong item,SRC_82
R0004969,140304,11/12/2023,,SRC_159
R0004970,99999999,16/12/2022,Wrong item,SRC_27
R0004971,141551,2024.05.03,Wrong item,SRC_237
R0004972,99999999,2024-05-17,Defect,SRC_8
R0004973,99999999,2024-01-05,Complaint,SRC_146
R0004974,114803,26-08-2024,Wrong item,SRC_19
R0004975,126293,2024/10/09,,SRC_220
R0004976,121539,2024.03.08,Complaint,SRC_54
R0004977,139914,23/05/2024,Defect,SRC_174
R0004978,99999999,2023/08/11,Wrong item,SRC_179
R0004979,116851,14/10/2024,Complaint,SRC_149
R0004980,149976,2023/02/27,Complaint,SRC_162
R0004981,99999999,19/03/2023,Complaint,SRC_168
R0004982,99999999,2024.04.14,Complaint,SRC_250
R0004983,99999999,2024.01.13,,SRC_63
R0004984,99999999,2023/10/10,Complaint,SRC_229
R0004985,123144,07/07/2024,,SRC_175
R0004986,99999999,2021-03-31,,SRC_37
R0004987,121990,2022/12/31,Complaint,SRC_75
R0004988,99999999,2024/04/13,Complaint,SRC_229
R0004989,133529,19/12/2023,,SRC_74
R0004990,120707,2024/07/12,Wrong item,SRC_190
R0004991,99999999,2021.03.21,,SRC_93
R0004992,99999999,2021/09/07,,SRC_106
R0004993,146171,2021/04/24,Wrong item,SRC_104
R0004994,99999999,2024.09.22,,SRC_36
R0004995,99999999,26-08-2021,,SRC_8
R0004996,119376,2021/10/16,,SRC_179
R0004997,99999999,23-08-2024,Wrong item,SRC_139
R0004998,99999999,2021/12/30,Defect,SRC_244
R0004999,99999999,2021.01.30,,SRC_122
R0005000,138106,March 16 2023,,SRC_236
R0005001,139125,01-10-2022,Complaint,SRC_190
R0005002,141904,2024.11.03,Complaint,SRC_170
R0005003,110449,15-03-2024,Defect,SRC_1
R0005004,120909,07/11/2023,Complaint,SRC_98
R0005005,99999999,20-07-2022,Wrong item,SRC_46
R0005006,140219,April 22 2024,Defect,SRC_217
R0005007,99999999,2023-06-01,,SRC_235
R0005008,101095,March 16 2022,,SRC_147
R0005009,105463,2021.08.04,Complaint,SRC_76
R0005010,99999999,2022.06.20,,SRC_134
R0005011,99999999,2022/04/28,Complaint,SRC_216
R0005012,130865,2023.03.13,Wrong item,SRC_165
R0005013,111765,2022/02/17,Wrong item,SRC_52
R0005014,123738,23/12/2023,Defect,SRC_161
R0005015,99999999,2022-05-11,Complaint,SRC_47
R0005016,116324,2024-09-21,Complaint,SRC_134
R0005017,144764,23-02-2021,,SRC_77
R0005018,120714,19/03/2021,Wrong item,SRC_228
R0005019,121972,May 17 2022,Wrong item,SRC_191
R0005020,99999999,December 12 2022,Defect,SRC_136
R0005021,110389,December 08 2021,,SRC_163
R0005022,112357,April 06 2022,,SRC_203
R0005023,99999999,January 06 2021,,SRC_134
R0005024,99999999,May 27 2022,Complaint,SRC_163
R0005025,99999999,2021/10/26,Wrong item,SRC_102
R0005026,99999999,2023-06-20,,SRC_178
R0005027,103605,January 12 2023,Complaint,SRC_48
R0005028,99999999,2022/01/13,Defect,SRC_102
R0005029,99999999,2021.04.15,Wrong item,SRC_13
R0005030,99999999,02/01/2023,Defect,SRC_185
R0005031,99999999,2022-05-02,Defect,SRC_144
R0005032,101285,2023/03/21,Defect,SRC_204
R0005033,99999999,2022-01-25,Wrong item,SRC_238
R0005034,99999999,2021-04-22,,SRC_224
R0005035,99999999,08/03/2023,Complaint,SRC_186
R0005036,116386,2021.03.17,,SRC_33
R0005037,134383,24-02-2021,,SRC_40
R0005038,99999999,30-10-2024,Defect,SRC_120
R0005039,136642,27-08-2024,Defect,SRC_104
R0005040,126597,2023/04/16,Complaint,SRC_85
R0005041,124114,06-06-2024,,SRC_68
R0005042,99999999,2022.10.08,,SRC_105
R0005043,99999999,14-10-2024,Defect,SRC_218
R0005044,129250,2022.09.19,,SRC_183
R0005045,137726,24-08-2021,,SRC_85
R0005046,144514,2024/10/18,,SRC_186
R0005047,108678,2022-01-15,Complaint,SRC_250
R0005048,99999999,2021-11-12,Complaint,SRC_97
R0005049,112461,July 28 2022,Wrong item,SRC_226
R0005050,147662,2024.10.20,,SRC_180
R0005051,124184,15-09-2021,Wrong item,SRC_207
R0005052,116769,2023-11-08,Complaint,SRC_138
R0005053,99999999,January 13 2022,,SRC_185
R0005054,120291,September 07 2022,Complaint,SRC_125
R0005055,99999999,2022.03.15,Complaint,SRC_29
R0005056,99999999,05-11-2023,,SRC_59
R0005057,99999999,2022-10-08,Wrong item,SRC_25
R0005058,99999999,18/11/2024,Complaint,SRC_130
R0005059,116551,26-10-2023,Wrong item,SRC_238
R0005060,99999999,2024-12-12,Wrong item,SRC_123
R0005061,99999999,2024-09-25,,SRC_68
R0005062,105732,2021.08.05,Wrong item,SRC_169
R0005063,117729,December 26 2024,,SRC_227
R0005064,121036,September 18 2023,,SRC_103
R0005065,99999999,2022.05.09,Complaint,SRC_247
R0005066,99999999,17/08/2022,Wrong item,SRC_106
R0005067,99999999,2024/05/11,Complaint,SRC_8
R0005068,126345,2022-10-20,,SRC_230
R0005069,99999999,2021.08.29,Complaint,SRC_194
R0005070,130796,25-01-2024,Complaint,SRC_180
R0005071,134456,December 17 2021,Wrong item,SRC_222
R0005072,135598,30/11/2021,Defect,SRC_131
R0005073,122698,2024.09.28,Complaint,SRC_101
R0005074,99999999,24/08/2024,,SRC_152
R0005075,104940,04-01-2023,Wrong item,SRC_83
R0005076,99999999,2022-03-22,,SRC_76
R0005077,99999999,06/05/2022,Complaint,SRC_127
R0005078,99999999,20-05-2023,,SRC_174
R0005079,99999999,21-07-2021,Defect,SRC_121
R0005080,99999999,January 09 2022,Complaint,SRC_200
R0005081,138604,May 01 2024,,SRC_245
R0005082,99999999,2024/03/14,,SRC_89
R0005083,128544,2021-04-20,Defect,SRC_50
R0005084,103227,13/01/2023,,SRC_212
R0005085,99999999,2021/01/16,,SRC_53
R0005086,122655,21-01-2023,Defect,SRC_130
R0005087,99999999,July 30 2023,Complaint,SRC_42
R0005088,99999999,2023.06.28,,SRC_239
R0005089,136232,14/06/2022,Complaint,SRC_191
R0005090,99999999,30-09-2024,Complaint,SRC_59
R0005091,139150,2023/02/28,Complaint,SRC_100
R0005092,99999999,2021/08/03,,SRC_115
R0005093,112032,2021.01.02,Wrong item,SRC_91
R0005094,99999999,2023/07/27,Defect,SRC_39
R0005095,106956,2024/10/12,Complaint,SRC_159
R0005096,99999999,2023.10.28,Complaint,SRC_158
R0005097,99999999,2021-09-02,,SRC_87
R0005098,111776,2023.09.28,,SRC_173
R0005099,99999999,18/03/2024,,SRC_95
R0005100,99999999,December 26 2021,,SRC_236
R0005101,99999999,2022/05/26,Defect,SRC_1
R0005102,99999999,May 13 2022,,SRC_172
R0005103,141129,2024/12/30,,SRC_148
R0005104,129863,2022-02-12,Wrong item,SRC_133
R0005105,107948,31/05/2021,Defect,SRC_154
R0005106,120881,2024.04.27,,SRC_150
R0005107,138964,06/11/2022,Defect,SRC_216
R0005108,108073,November 08 2022,,SRC_135
R0005109,126689,November 28 2024,,SRC_50
R0005110,99999999,October 07 2022,Wrong item,SRC_18
R0005111,132118,21-08-2021,Complaint,SRC_33
R0005112,107607,01-12-2022,,SRC_203
R0005113,117364,22-07-2023,Wrong item,SRC_209
R0005114,99999999,17-07-2024,Wrong item,SRC_158
R0005115,129805,2023/12/17,,SRC_33
R0005116,127920,2023.09.24,,SRC_202
R0005117,123283,2024.04.14,Defect,SRC_200
R0005118,99999999,2023/02/28,,SRC_88
R0005119,99999999,16-05-2023,Defect,SRC_232
R0005120,128787,26-03-2024,,SRC_114
R0005121,99999999,2024/01/26,Defect,SRC_137
R0005122,99999999,2022/02/18,,SRC_180
R0005123,105961,17/09/2024,Defect,SRC_207
R0005124,99999999,2022/08/27,Complaint,SRC_115
R0005125,145850,2024.02.28,Defect,SRC_160
R0005126,99999999,July 07 2021,Complaint,SRC_88
R0005127,99999999,2023-02-09,,SRC_12
R0005128,112734,2021/05/21,Defect,SRC_189
R0005129,99999999,27-03-2023,Complaint,SRC_167
R0005130,146118,2021-10-14,,SRC_213
R0005131,99999999,July 19 2023,Complaint,SRC_65
R0005132,133798,16/12/2022,Complaint,SRC_221
R0005133,100077,11-05-2021,,SRC_130
R0005134,99999999,2021-05-10,Complaint,SRC_169
R0005135,134281,26/06/2021,Complaint,SRC_164
R0005136,113902,March 31 2023,,SRC_45
R0005137,99999999,2023.10.07,Wrong item,SRC_108
R0005138,99999999,February 02 2022,Defect,SRC_48
R0005139,149060,27/09/2022,,SRC_234
R0005140,143398,2024.09.29,,SRC_217
R0005141,99999999,04/04/2022,,SRC_26
R0005142,143661,21-07-2023,,SRC_106
R0005143,99999999,June 30 2021,,SRC_91
R0005144,138161,04-05-2021,,SRC_72
R0005145,99999999,July 25 2023,Complaint,SRC_150
R0005146,99999999,October 07 2024,,SRC_28
R0005147,99999999,February 27 2021,Complaint,SRC_24
R0005148,141247,10-06-2024,Defect,SRC_36
R0005149,146479,27-02-2021,Wrong item,SRC_59
R0005150,99999999,August 28 2021,,SRC_213
R0005151,116595,2022/06/17,Defect,SRC_36
R0005152,99999999,2023/12/21,Wrong item,SRC_52
R0005153,99999999,2023.12.03,,SRC_37
R0005154,99999999,11-01-2021,Defect,SRC_131
R0005155,109518,February 11 2021,Wrong item,SRC_224
R0005156,99999999,2022/03/18,Defect,SRC_146
R0005157,110661,2021/04/20,,SRC_89
R0005158,103170,10/02/2024,Complaint,SRC_177
R0005159,99999999,March 14 2023,Wrong item,SRC_73
R0005160,134848,2024-07-12,,SRC_88
R0005161,99999999,December 10 2023,Wrong item,SRC_36
R0005162,99999999,02-07-2022,Wrong item,SRC_160
R0005163,99999999,15-10-2021,Wrong item,SRC_170
R0005164,111377,2021-11-07,Complaint,SRC_194
R0005165,140115,2023/10/19,Wrong item,SRC_230
R0005166,134190,January 16 2021,Wrong item,SRC_52
R0005167,130603,2024/06/16,,SRC_107
R0005168,109556,2022.03.30,,SRC_245
R0005169,99999999,2021-04-20,,SRC_184
R0005170,99999999,2021.07.28,Wrong item,SRC_206
R0005171,123031,05-03-2023,Wrong item,SRC_82
R0005172,99999999,02-06-2024,,SRC_92
R0005173,99999999,2022-12-03,,SRC_19
R0005174,99999999,July 01 2022,Complaint,SRC_22
R0005175,99999999,2021/11/29,Wrong item,SRC_151
R0005176,145677,2021-07-24,,SRC_101
R0005177,132473,2024.07.25,,SRC_80
R0005178,135740,2022.05.29,Complaint,SRC_217
R0005179,145487,2023/02/08,Wrong item,SRC_58
R0005180,99999999,2021/12/29,,SRC_237
R0005181,125957,2023/03/08,Complaint,SRC_88
R0005182,99999999,2021.01.24,,SRC_145
R0005183,134572,2023-05-16,Defect,SRC_235
R0005184,99999999,16-10-2023,Complaint,SRC_205
R0005185,99999999,January 16 2022,Wrong item,SRC_95
R0005186,129179,2022.11.03,Wrong item,SRC_229
R0005187,99999999,10/01/2022,Complaint,SRC_104
R0005188,128661,13/04/2023,,SRC_14
R0005189,116282,12-03-2023,,SRC_159
R0005190,99999999,27/06/2023,,SRC_75
R0005191,99999999,2021.04.17,Wrong item,SRC_98
R0005192,99999999,August 16 2021,Complaint,SRC_122
R0005193,99999999,2022.09.26,Wrong item,SRC_149
R0005194,99999999,2021/11/14,Wrong item,SRC_166
R0005195,99999999,September 10 2024,Wrong item,SRC_89
R0005196,102791,2021/01/26,Defect,SRC_163
R0005197,99999999,2023.09.27,,SRC_63
R0005198,111896,August 14 2023,Complaint,SRC_206
R0005199,111373,11/07/2022,Defect,SRC_161
R0005200,110615,2023-12-05,Wrong item,SRC_79
R0005201,99999999,22/12/2021,,SRC_82
R0005202,119717,2021-05-03,Complaint,SRC_169
R0005203,99999999,2023.05.12,,SRC_101
R0005204,99999999,08-08-2021,Complaint,SRC_26
R0005205,99999999,December 17 2021,Defect,SRC_54
R0005206,114995,27-09-2023,Defect,SRC_16
R0005207,110968,November 06 2024,Wrong item,SRC_39
R0005208,138230,2023/04/13,,SRC_186
R0005209,99999999,April 20 2021,,SRC_250
R0005210,135911,2023-05-07,Wrong item,SRC_106
R0005211,127411,2024/06/22,Defect,SRC_210
R0005212,102301,2024.12.11,Defect,SRC_197
R0005213,99999999,29-09-2024,Defect,SRC_178
R0005214,148935,28-01-2022,Complaint,SRC_132
R0005215,99999999,24/09/2024,,SRC_63
R0005216,135067,2023.01.30,Wrong item,SRC_49
R0005217,106694,13-09-2021,,SRC_151
R0005218,99999999,2023.07.07,Wrong item,SRC_226
R0005219,102255,2021/04/17,,SRC_205
R0005220,137304,23-03-2021,Complaint,SRC_141
R0005221,99999999,18/04/2021,Wrong item,SRC_117
R0005222,99999999,22/01/2022,Defect,SRC_171
R0005223,99999999,2024-01-17,Defect,SRC_246
R0005224,99999999,08-09-2023,,SRC_79
R0005225,148284,February 25 2022,,SRC_178
R0005226,108017,2024.09.16,Defect,SRC_128
R0005227,99999999,04/03/2023,Defect,SRC_78
R0005228,121300,28-11-2024,,SRC_44
R0005229,141939,2024-12-10,Defect,SRC_195
R0005230,99999999,2021-08-23,Defect,SRC_119
R0005231,122480,2021.01.30,,SRC_96
R0005232,99999999,16/05/2023,,SRC_203
R0005233,99999999,19-12-2021,Wrong item,SRC_199
R0005234,105269,2024.04.04,Defect,SRC_142
R0005235,106710,2021/11/28,,SRC_15
R0005236,139697,2021.12.03,Complaint,SRC_7
R0005237,109689,December 15 2022,Complaint,SRC_42
R0005238,99999999,2023.08.28,Wrong item,SRC_192
R0005239,99999999,2023/04/06,Defect,SRC_160
R0005240,99999999,January 08 2023,Defect,SRC_166
R0005241,99999999,21-12-2022,Defect,SRC_79
R0005242,99999999,2023.08.01,Defect,SRC_223
R0005243,131151,2021/04/04,Wrong item,SRC_160
R0005244,101300,2024.12.31,,SRC_185
R0005245,129420,2022.03.02,Wrong item,SRC_229
R0005246,99999999,2021.03.20,,SRC_237
R0005247,99999999,2021/04/14,Wrong item,SRC_220
R0005248,99999999,13/04/2022,,SRC_241
R0005249,99999999,2023/04/08,Complaint,SRC_181
R0005250,133046,19/05/2023,Wrong item,SRC_122
R0005251,99999999,2023-04-07,Wrong item,SRC_189
R0005252,99999999,2024.11.17,Wrong item,SRC_104
R0005253,99999999,2021.03.26,,SRC_156
R0005254,99999999,17-02-2021,Wrong item,SRC_222
R0005255,99999999,02/12/2023,,SRC_37
R0005256,99999999,2023/06/24,Complaint,SRC_133
R0005257,99999999,February 07 2024,Wrong item,SRC_225
R0005258,119752,09/08/2024,Complaint,SRC_19
R0005259,99999999,2024-05-23,Defect,SRC_105
R0005260,99999999,2022-10-01,Defect,SRC_186
R0005261,113277,2021-02-27,Complaint,SRC_118
R0005262,99999999,25/05/2021,Complaint,SRC_152
R0005263,122244,05-07-2021,,SRC_95
R0005264,99999999,2023-08-23,Complaint,SRC_174
R0005265,103644,02/08/2021,,SRC_54
R0005266,99999999,2024.09.26,Complaint,SRC_197
R0005267,105100,2024/06/30,,SRC_201
R0005268,99999999,April 03 2022,Defect,SRC_45
R0005269,99999999,2021-10-30,Complaint,SRC_246
R0005270,99999999,2021-11-13,Wrong item,SRC_16
R0005271,99999999,January 09 2022,,SRC_23
R0005272,99999999,2024.05.10,,SRC_61
R0005273,135888,2024/11/11,Defect,SRC_241
R0005274,99999999,2022-12-30,Complaint,SRC_153
R0005275,99999999,29-12-2023,Complaint,SRC_43
R0005276,109498,2021/11/23,Complaint,SRC_129
R0005277,139497,15/05/2021,Defect,SRC_157
R0005278,142390,08/01/2024,,SRC_95
R0005279,99999999,2021/04/24,,SRC_8
R0005280,126062,2023/11/13,Wrong item,SRC_183
R0005281,99999999,25/08/2024,Complaint,SRC_105
R0005282,148236,2023/08/10,,SRC_238
R0005283,99999999,2024/12/25,Wrong item,SRC_88
R0005284,99999999,2021-01-29,Complaint,SRC_174
R0005285,99999999,10-02-2023,Wrong item,SRC_161
R0005286,139801,31/10/2023,,SRC_1
R0005287,99999999,February 10 2021,Wrong item,SRC_82
R0005288,99999999,20-06-2024,,SRC_17
R0005289,99999999,2022-01-06,Complaint,SRC_106
R0005290,127036,2021-01-06,Defect,SRC_128
R0005291,99999999,2022.12.18,Wrong item,SRC_170
R0005292,130427,2023-02-24,Wrong item,SRC_192
R0005293,114260,11-05-2024,Complaint,SRC_32
R0005294,99999999,11/03/2022,,SRC_162
R0005295,103659,January 12 2023,Defect,SRC_209
R0005296,99999999,09-06-2022,Defect,SRC_97
R0005297,99999999,2021-01-26,Wrong item,SRC_216
R0005298,99999999,2021.10.15,Wrong item,SRC_153
R0005299,99999999,02/03/2021,Complaint,SRC_30
R0005300,99999999,18-02-2021,Wrong item,SRC_134
R0005301,103009,2024-04-06,Complaint,SRC_104
R0005302,99999999,2021-10-15,Defect,SRC_193
R0005303,99999999,2023.09.20,Defect,SRC_148
R0005304,146605,2023-07-31,Complaint,SRC_214
R0005305,139038,2022/08/04,,SRC_68
R0005306,99999999,2021/01/19,,SRC_135
R0005307,123711,December 25 2022,,SRC_135
R0005308,99999999,01-01-2021,,SRC_123
R0005309,99999999,2022/10/06,Defect,SRC_227
R0005310,112836,2024.01.05,Defect,SRC_147
R0005311,107411,2023-09-08,,SRC_101
R0005312,102718,13-01-2023,,SRC_164
R0005313,99999999,2024-11-22,Wrong item,SRC_23
R0005314,111766,22/06/2024,,SRC_173
R0005315,99999999,2021.06.09,,SRC_170
R0005316,99999999,2024.04.05,,SRC_57
R0005317,99999999,18-11-2021,Wrong item,SRC_185
R0005318,103357,2022-02-09,,SRC_194
R0005319,99999999,2023-08-25,Complaint,SRC_66
R0005320,99999999,2021-07-23,Defect,SRC_49
R0005321,99999999,November 16 2022,Complaint,SRC_157
R0005322,99999999,25-04-2021,,SRC_3
R0005323,99999999,2024-07-05,Complaint,SRC_176
R0005324,99999999,2022/11/20,,SRC_120
R0005325,99999999,December 12 2024,Defect,SRC_185
R0005326,144660,2023.05.07,Defect,SRC_207
R0005327,137679,January 30 2022,Complaint,SRC_229
R0005328,126155,2022/07/18,Complaint,SRC_180
R0005329,105401,19-01-2022,,SRC_197
R0005330,103477,September 27 2022,Complaint,SRC_132
R0005331,99999999,2024-06-22,Defect,SRC_38
R0005332,99999999,2024.03.14,Defect,SRC_249
R0005333,130666,September 27 2024,Wrong item,SRC_201
R0005334,134915,March 29 2023,,SRC_244
R0005335,99999999,2022/12/31,,SRC_224
R0005336,123581,2022/10/14,Defect,SRC_60
R0005337,99999999,2024/03/01,Defect,SRC_127
R0005338,113651,August 18 2022,Complaint,SRC_71
R0005339,99999999,May 07 2024,Wrong item,SRC_86
R0005340,99999999,July 02 2023,Wrong item,SRC_77
R0005341,99999999,02-04-2023,Complaint,SRC_12
R0005342,135102,2021/02/05,Complaint,SRC_122
R0005343,128676,2022/06/26,,SRC_229
R0005344,99999999,2024-12-01,Complaint,SRC_198
R0005345,142093,2022-06-03,Wrong item,SRC_63
R0005346,99999999,07-06-2021,,SRC_63
R0005347,144606,December 27 2022,,SRC_95
R0005348,104992,August 27 2022,Defect,SRC_3
R0005349,145108,June 25 2024,Complaint,SRC_161
R0005350,99999999,28-11-2022,,SRC_153
R0005351,108778,22/08/2023,Defect,SRC_20
R0005352,99999999,02/09/2022,,SRC_17
R0005353,99999999,14/10/2021,,SRC_198
R0005354,99999999,19-11-2024,Wrong item,SRC_3
R0005355,125565,06/03/2023,Defect,SRC_81
R0005356,133617,12-12-2021,Defect,SRC_153
R0005357,128115,2021/09/07,Wrong item,SRC_130
R0005358,99999999,2022.03.15,Complaint,SRC_236
R0005359,99999999,2023/07/10,Defect,SRC_52
R0005360,135252,13-03-2023,,SRC_41
R0005361,99999999,2024-12-27,Complaint,SRC_73
R0005362,139372,09-09-2021,Defect,SRC_188
R0005363,101296,2023-01-14,,SRC_190
R0005364,99999999,2022-10-14,,SRC_67
R0005365,99999999,2024.01.12,Complaint,SRC_215
R0005366,99999999,08-11-2024,Defect,SRC_234
R0005367,99999999,April 17 2022,Wrong item,SRC_132
R0005368,99999999,2022-05-07,,SRC_243
R0005369,110031,2021.02.14,Complaint,SRC_62
R0005370,104399,2022.08.03,Defect,SRC_187
R0005371,99999999,2024/06/15,,SRC_186
R0005372,103338,21/01/2024,,SRC_230
R0005373,124044,25/08/2022,Defect,SRC_231
R0005374,99999999,2024/10/01,Wrong item,SRC_42
R0005375,136515,16-06-2021,Wrong item,SRC_143
R0005376,116108,April 11 2024,Wrong item,SRC_55
R0005377,99999999,2022-01-02,Complaint,SRC_202
R0005378,109448,2024-10-05,,SRC_36
R0005379,111196,November 30 2024,Defect,SRC_167
R0005380,125187,2021-11-20,Wrong item,SRC_4
R0005381,99999999,22/03/2023,,SRC_34
R0005382,107374,23-04-2022,Wrong item,SRC_160
R0005383,141239,2021.11.25,Defect,SRC_18
R0005384,99999999,22/12/2024,Wrong item,SRC_49
R0005385,99999999,2024-05-08,Complaint,SRC_131
R0005386,99999999,April 29 2024,Defect,SRC_185
R0005387,99999999,21/12/2023,,SRC_170
R0005388,99999999,2023.10.01,,SRC_53
R0005389,132424,March 07 2022,,SRC_155
R0005390,99999999,2023-03-01,Complaint,SRC_209
R0005391,99999999,2022.06.03,Wrong item,SRC_117
R0005392,99999999,2023/04/24,,SRC_192
R0005393,127481,2021/02/08,Defect,SRC_92
R0005394,99999999,2021.04.04,Defect,SRC_146
R0005395,109133,November 07 2024,,SRC_232
R0005396,99999999,25-02-2021,Wrong item,SRC_136
R0005397,138918,2021-07-29,Defect,SRC_194
R0005398,99999999,January 05 2021,,SRC_202
R0005399,99999999,24-07-2024,,SRC_18
R0005400,109171,20-12-2024,Wrong item,SRC_1
R0005401,111682,2023.11.20,Wrong item,SRC_180
R0005402,99999999,2023-05-03,Complaint,SRC_156
R0005403,142426,2024-08-25,Wrong item,SRC_62
R0005404,143177,2023/07/19,Wrong item,SRC_49
R0005405,107778,2022-02-14,Defect,SRC_145
R0005406,134690,August 05 2023,Complaint,SRC_56
R0005407,99999999,01/01/2022,,SRC_56
R0005408,109540,2023/12/22,Defect,SRC_119
R0005409,99999999,2024-03-29,,SRC_85
R0005410,111365,June 04 2022,,SRC_243
R0005411,99999999,2021-04-05,Wrong item,SRC_43
R0005412,143032,2021-01-29,,SRC_48
R0005413,120910,2023-11-25,Defect,SRC_229
R0005414,99999999,24-09-2022,,SRC_13
R0005415,99999999,13-02-2023,Wrong item,SRC_11
R0005416,99999999,18/09/2023,Complaint,SRC_155
R0005417,99999999,October 02 2024,Complaint,SRC_76
R0005418,130476,2024-04-14,,SRC_191
R0005419,99999999,2024.06.05,,SRC_130
R0005420,99999999,25/06/2024,Defect,SRC_34
R0005421,115334,2021.04.27,,SRC_184
R0005422,99999999,2024/04/17,Complaint,SRC_157
R0005423,99999999,2024.03.18,Complaint,SRC_39
R0005424,100422,2022.01.31,Defect,SRC_131
R0005425,105455,04/06/2021,,SRC_42
R0005426,99999999,05/06/2023,Wrong item,SRC_1
R0005427,99999999,2024-10-16,Complaint,SRC_172
R0005428,99999999,2021/10/11,Complaint,SRC_224
R0005429,122771,06-09-2024,Defect,SRC_43
R0005430,99999999,12/12/2022,,SRC_94
R0005431,99999999,21/04/2023,,SRC_94
R0005432,134524,November 02 2022,,SRC_237
R0005433,133208,16-11-2021,Complaint,SRC_38
R0005434,99999999,June 05 2024,Wrong item,SRC_79
R0005435,121652,2023-08-21,,SRC_67
R0005436,144906,2021.09.28,,SRC_151
R0005437,120127,2021.03.18,,SRC_199
R0005438,99999999,2022.03.24,Defect,SRC_14
R0005439,149962,22-07-2022,Defect,SRC_187
R0005440,106308,2021.10.23,,SRC_101
R0005441,99999999,22-08-2023,Complaint,SRC_223
R0005442,99999999,2022-06-21,,SRC_119
R0005443,113822,2021-03-04,,SRC_27
R0005444,99999999,2024/07/17,Complaint,SRC_199
R0005445,99999999,2021/10/01,,SRC_71
R0005446,139567,November 18 2024,,SRC_130
R0005447,99999999,May 26 2022,,SRC_36
R0005448,99999999,22-03-2021,,SRC_217
R0005449,99999999,26/11/2022,Complaint,SRC_219
R0005450,129887,20-06-2023,Defect,SRC_176
R0005451,99999999,2024-11-18,,SRC_14
R0005452,127798,2024-05-07,,SRC_210
R0005453,110935,2021-05-24,Wrong item,SRC_101
R0005454,123623,2021.10.11,,SRC_11
R0005455,124159,2024.11.01,,SRC_152
R0005456,99999999,November 09 2023,,SRC_200
R0005457,107967,April 05 2021,Defect,SRC_7
R0005458,144664,04/12/2021,Wrong item,SRC_76
R0005459,99999999,2021-03-03,,SRC_2
R0005460,99999999,February 15 2024,,SRC_224
R0005461,102825,2023/12/01,Defect,SRC_161
R0005462,129857,2021/05/12,Defect,SRC_234
R0005463,99999999,02-11-2021,Wrong item,SRC_44
R0005464,112646,2022-01-14,Complaint,SRC_155
