customer_id,customer_name,country,signup_date,source_system
C003191,Customer_3191,Germany,04/02/2020,SRC_168
C003192,Customer_3192,United Kingdom,01/05/2021,SRC_138
C003193,Customer_3193,United Kingdom,2022.03.29,SRC_169
C003194,Customer_3194,PL,2021-01-31,SRC_240
C003195,Customer_3195,UK,2018/04/05,SRC_149
C003196,Customer_3196,Polska,March 31 2019,SRC_238
C003197,Customer_3197,,2019-05-18,SRC_37
C003198,Customer_3198,DE,09/12/2020,SRC_24
C003199,Customer_3199,Polska,2023.07.18,SRC_234
C003200,Customer_3200,United Kingdom,2022-05-20,SRC_126
C003201,Customer_3201,PL,2022-08-22,SRC_125
C003202,Customer_3202,Polska,2020/05/11,SRC_108
C003203,Customer_3203,FR,2021/07/08,SRC_233
C003204,Customer_3204,France,22/10/2019,SRC_77
C003205,Customer_3205,PL,2020/01/02,SRC_146
C003206,Customer_3206,,2018-05-09,SRC_250
C003207,Customer_3207,Germany,November 21 2021,SRC_158
C003208,Customer_3208,,21/01/2018,SRC_134
C003209,Customer_3209,DE,14/05/2019,SRC_156
C003210,Customer_3210,PL,05-04-2018,SRC_132
C003211,Customer_3211,UK,2020.06.04,SRC_30
C003212,Customer_3212,United Kingdom,2018.05.01,SRC_36
C003213,Customer_3213,United Kingdom,2018/12/08,SRC_178
C003214,Customer_3214,UK,2021.01.01,SRC_124
C003215,Customer_3215,United Kingdom,2019.01.12,SRC_182
C003216,Customer_3216,,April 20 2021,SRC_191
C003217,Customer_3217,France,22-11-2022,SRC_243
C003218,Customer_3218,FR,2020.03.01,SRC_45
C003219,Customer_3219,United Kingdom,February 25 2021,SRC_27
C003220,Customer_3220,,30/06/2021,SRC_204
C003221,Customer_3221,United Kingdom,June 22 2023,SRC_227
C003222,Customer_3222,France,02-10-2022,SRC_192
C003223,Customer_3223,DE,29-07-2021,SRC_28
C003224,Customer_3224,,April 18 2022,SRC_52
C003225,Customer_3225,,2021.12.16,SRC_230
C003226,Customer_3226,Polska,15/01/2023,SRC_228
C003227,Customer_3227,PL,2023.09.26,SRC_151
C003228,Customer_3228,FR,17-04-2021,SRC_212
C003229,Customer_3229,,December 13 2021,SRC_8
C003230,Customer_3230,Polska,2020.01.07,SRC_110
C003231,Customer_3231,UK,05/01/2022,SRC_19
C003232,Customer_3232,United Kingdom,2022.03.03,SRC_38
C003233,Customer_3233,Germany,2019-05-16,SRC_82
C003234,Customer_3234,PL,09/09/2021,SRC_120
C003235,Customer_3235,,10/08/2021,SRC_144
C003236,Customer_3236,Polska,2022.04.29,SRC_155
C003237,Customer_3237,United Kingdom,30/11/2023,SRC_27
C003238,Customer_3238,,2021/02/12,SRC_156
C003239,Customer_3239,Polska,2022/09/24,SRC_194
C003240,Customer_3240,FR,2021.07.25,SRC_51
C003241,Customer_3241,United Kingdom,July 23 2018,SRC_128
C003242,Customer_3242,PL,January 29 2021,SRC_31
C003243,Customer_3243,Polska,29/01/2023,SRC_154
C003244,Customer_3244,Germany,18/04/2022,SRC_148
C003245,Customer_3245,PL,2021-03-13,SRC_165
C003246,Customer_3246,,January 20 2018,SRC_73
C003247,Customer_3247,UK,2022-07-08,SRC_230
C003248,Customer_3248,,2023-12-01,SRC_87
C003249,Customer_3249,PL,October 12 2018,SRC_25
C003250,Customer_3250,FR,2021.05.17,SRC_82
C003251,Customer_3251,Germany,2022-06-28,SRC_143
C003252,Customer_3252,Germany,16-07-2023,SRC_13
C003253,Customer_3253,FR,2021/05/07,SRC_117
C003254,Customer_3254,France,2019.05.13,SRC_241
C003255,Customer_3255,,2019-02-25,SRC_58
C003256,Customer_3256,PL,12/02/2018,SRC_27
C003257,Customer_3257,Germany,20/11/2022,SRC_44
C003258,Customer_3258,Polska,2020/02/22,SRC_231
C003259,Customer_3259,Germany,2018/01/21,SRC_223
C003260,Customer_3260,PL,2020-11-29,SRC_29
C003261,Customer_3261,PL,2021-05-31,SRC_68
C003262,Customer_3262,Germany,2022.04.04,SRC_179
C003263,Customer_3263,UK,19-07-2019,SRC_118
C003264,Customer_3264,Polska,2019.06.02,SRC_221
C003265,Customer_3265,UK,2022/08/20,SRC_115
C003266,Customer_3266,Polska,08-11-2023,SRC_62
C003267,Customer_3267,,2023/05/12,SRC_126
C003268,Customer_3268,DE,2021/08/11,SRC_124
C003269,Customer_3269,United Kingdom,2019.01.12,SRC_197
C003270,Customer_3270,DE,2018.12.06,SRC_143
C003271,Customer_3271,United Kingdom,2020/04/23,SRC_20
C003272,Customer_3272,Polska,2023-07-19,SRC_55
C003273,Customer_3273,PL,June 04 2020,SRC_210
C003274,Customer_3274,FR,February 09 2020,SRC_27
C003275,Customer_3275,Germany,04-05-2020,SRC_195
C003276,Customer_3276,,2023.10.07,SRC_195
C003277,Customer_3277,DE,2023/02/03,SRC_40
C003278,Customer_3278,,09/03/2019,SRC_57
C003279,Customer_3279,Germany,April 29 2022,SRC_223
C003280,Customer_3280,,05/10/2023,SRC_200
C003281,Customer_3281,FR,2020-02-09,SRC_72
C003282,Customer_3282,FR,2019/11/04,SRC_79
C003283,Customer_3283,,23/02/2019,SRC_119
C003284,Customer_3284,Polska,28/03/2019,SRC_5
C003285,Customer_3285,France,2020.02.06,SRC_8
C003286,Customer_3286,France,December 15 2023,SRC_91
C003287,Customer_3287,DE,30-04-2019,SRC_22
C003288,Customer_3288,Germany,03/11/2022,SRC_39
C003289,Customer_3289,FR,August 19 2023,SRC_131
C003290,Customer_3290,Germany,August 06 2018,SRC_70
C003291,Customer_3291,Germany,2019-02-05,SRC_167
C003292,Customer_3292,FR,27/09/2022,SRC_76
C003293,Customer_3293,United Kingdom,08/07/2022,SRC_153
C003294,Customer_3294,DE,10-12-2023,SRC_127
C003295,Customer_3295,,2022-11-11,SRC_175
C003296,Customer_3296,PL,2020-10-16,SRC_57
C003297,Customer_3297,Polska,2018-08-06,SRC_148
C003298,Customer_3298,DE,2020-09-04,SRC_137
C003299,Customer_3299,Polska,02/02/2021,SRC_226
C003300,Customer_3300,,July 16 2022,SRC_101
C003301,Customer_3301,Polska,2020/06/19,SRC_211
C003302,Customer_3302,DE,22/07/2023,SRC_44
C003303,Customer_3303,United Kingdom,2021/11/24,SRC_74
C003304,Customer_3304,,2021/03/25,SRC_1
C003305,Customer_3305,Polska,29-01-2020,SRC_233
C003306,Customer_3306,,2023/05/07,SRC_79
C003307,Customer_3307,United Kingdom,2019.11.29,SRC_175
C003308,Customer_3308,Polska,14/11/2019,SRC_86
C003309,Customer_3309,France,2019-08-04,SRC_171
C003310,Customer_3310,France,2022.10.19,SRC_6
C003311,Customer_3311,UK,2020-12-16,SRC_44
C003312,Customer_3312,PL,December 13 2021,SRC_150
C003313,Customer_3313,PL,24/06/2023,SRC_121
C003314,Customer_3314,Polska,2018-07-05,SRC_146
C003315,Customer_3315,DE,24-07-2020,SRC_129
C003316,Customer_3316,UK,2019-08-24,SRC_26
C003317,Customer_3317,DE,October 06 2021,SRC_126
C003318,Customer_3318,Germany,2020/11/20,SRC_125
C003319,Customer_3319,DE,February 01 2022,SRC_4
C003320,Customer_3320,Germany,2021/05/18,SRC_86
C003321,Customer_3321,,2023-06-07,SRC_70
C003322,Customer_3322,,26/03/2018,SRC_106
C003323,Customer_3323,United Kingdom,2019.08.04,SRC_128
C003324,Customer_3324,PL,27-09-2020,SRC_190
C003325,Customer_3325,FR,12/01/2022,SRC_191
C003326,Customer_3326,Polska,March 04 2020,SRC_164
C003327,Customer_3327,Polska,2021/01/26,SRC_174
C003328,Customer_3328,,15-01-2023,SRC_45
C003329,Customer_3329,DE,2021.11.29,SRC_101
C003330,Customer_3330,,2022.09.06,SRC_80
C003331,Customer_3331,United Kingdom,18-06-2018,SRC_134
C003332,Customer_3332,Germany,May 19 2019,SRC_204
C003333,Customer_3333,France,2021.11.22,SRC_29
C003334,Customer_3334,PL,2023/08/06,SRC_38
C003335,Customer_3335,France,08-09-2019,SRC_248
C003336,Customer_3336,DE,2019.10.29,SRC_125
C003337,Customer_3337,DE,2018.09.22,SRC_4
C003338,Customer_3338,France,17/06/2018,SRC_73
C003339,Customer_3339,,2019-05-21,SRC_126
C003340,Customer_3340,DE,January 21 2018,SRC_91
C003341,Customer_3341,PL,2018.07.24,SRC_36
C003342,Customer_3342,Germany,06-03-2021,SRC_171
C003343,Customer_3343,,2019-09-28,SRC_183
C003344,Customer_3344,DE,2019/08/08,SRC_51
C003345,Customer_3345,FR,2018.11.27,SRC_57
C003346,Customer_3346,PL,2023.04.23,SRC_64
C003347,Customer_3347,FR,September 27 2022,SRC_248
C003348,Customer_3348,Polska,2020.12.06,SRC_153
C003349,Customer_3349,DE,11-12-2019,SRC_112
C003350,Customer_3350,Germany,2019/07/25,SRC_197
C003351,Customer_3351,United Kingdom,21/10/2020,SRC_107
C003352,Customer_3352,,2020.03.28,SRC_79
C003353,Customer_3353,Polska,02-05-2021,SRC_238
C003354,Customer_3354,France,January 22 2020,SRC_201
C003355,Customer_3355,FR,29/01/2019,SRC_135
C003356,Customer_3356,France,07-07-2021,SRC_240
C003357,Customer_3357,Germany,2023.04.03,SRC_110
C003358,Customer_3358,France,September 19 2022,SRC_119
C003359,Customer_3359,PL,April 19 2018,SRC_23
C003360,Customer_3360,UK,23/05/2021,SRC_149
C003361,Customer_3361,,09/03/2022,SRC_159
C003362,Customer_3362,,2021-04-16,SRC_194
C003363,Customer_3363,FR,May 31 2019,SRC_172
C003364,Customer_3364,PL,11-03-2023,SRC_118
C003365,Customer_3365,PL,2018-12-13,SRC_70
C003366,Customer_3366,Polska,27-09-2021,SRC_25
C003367,Customer_3367,DE,2023/05/27,SRC_85
C003368,Customer_3368,PL,2019/05/13,SRC_150
C003369,Customer_3369,,2018/08/06,SRC_53
C003370,Customer_3370,,14-08-2019,SRC_190
C003371,Customer_3371,France,13/07/2019,SRC_230
C003372,Customer_3372,UK,2021/05/17,SRC_80
C003373,Customer_3373,PL,10-06-2023,SRC_177
C003374,Customer_3374,United Kingdom,2019-04-15,SRC_1
C003375,Customer_3375,UK,11-05-2019,SRC_25
C003376,Customer_3376,United Kingdom,2020-04-16,SRC_122
C003377,Customer_3377,PL,September 03 2023,SRC_101
C003378,Customer_3378,PL,2019.05.14,SRC_104
C003379,Customer_3379,France,24/01/2020,SRC_216
C003380,Customer_3380,,02-12-2020,SRC_175
C003381,Customer_3381,France,May 20 2019,SRC_38
C003382,Customer_3382,PL,27/01/2020,SRC_210
C003383,Customer_3383,United Kingdom,01-12-2019,SRC_190
C003384,Customer_3384,,March 31 2020,SRC_123
C003385,Customer_3385,DE,2021/03/31,SRC_26
C003386,Customer_3386,,2023.07.13,SRC_171
C003387,Customer_3387,DE,May 22 2022,SRC_179
C003388,Customer_3388,Polska,March 16 2023,SRC_209
C003389,Customer_3389,FR,2019-08-30,SRC_73
C003390,Customer_3390,France,08-05-2019,SRC_100
C003391,Customer_3391,PL,2021-05-25,SRC_166
C003392,Customer_3392,,2022-12-26,SRC_233
C003393,Customer_3393,Germany,July 25 2019,SRC_226
C003394,Customer_3394,France,2021-02-08,SRC_41
C003395,Customer_3395,Germany,13-08-2023,SRC_54
C003396,Customer_3396,Germany,November 21 2023,SRC_132
C003397,Customer_3397,Polska,2019/12/16,SRC_39
C003398,Customer_3398,Germany,October 21 2021,SRC_184
C003399,Customer_3399,UK,2021/02/14,SRC_78
C003400,Customer_3400,FR,2018/10/07,SRC_124
C003401,Customer_3401,FR,17-04-2023,SRC_169
C003402,Customer_3402,UK,2023/09/08,SRC_135
C003403,Customer_3403,DE,2019/06/15,SRC_83
C003404,Customer_3404,,26-11-2021,SRC_159
C003405,Customer_3405,FR,2018-10-04,SRC_8
C003406,Customer_3406,UK,2020-08-07,SRC_171
C003407,Customer_3407,Polska,2023/08/08,SRC_122
C003408,Customer_3408,Germany,2020/08/06,SRC_204
C003409,Customer_3409,United Kingdom,08/03/2019,SRC_187
C003410,Customer_3410,FR,2022-09-17,SRC_16
C003411,Customer_3411,,2020-10-22,SRC_10
C003412,Customer_3412,Polska,2022.12.14,SRC_156
C003413,Customer_3413,PL,2019.12.14,SRC_28
C003414,Customer_3414,France,27/03/2022,SRC_164
C003415,Customer_3415,,29/03/2020,SRC_65
C003416,Customer_3416,France,2022/11/28,SRC_74
C003417,Customer_3417,United Kingdom,2020/04/04,SRC_42
C003418,Customer_3418,FR,05/12/2023,SRC_23
C003419,Customer_3419,,2018/04/10,SRC_246
C003420,Customer_3420,Polska,2020-04-13,SRC_208
C003421,Customer_3421,UK,2018.01.22,SRC_199
C003422,Customer_3422,FR,2018.10.22,SRC_48
C003423,Customer_3423,,26/07/2023,SRC_214
C003424,Customer_3424,United Kingdom,25-04-2023,SRC_91
C003425,Customer_3425,Germany,2019-07-19,SRC_113
C003426,Customer_3426,FR,2022-03-21,SRC_146
C003427,Customer_3427,Polska,05-06-2019,SRC_77
C003428,Customer_3428,Polska,April 29 2019,SRC_60
C003429,Customer_3429,PL,2021-09-17,SRC_58
C003430,Customer_3430,DE,October 26 2020,SRC_181
C003431,Customer_3431,Germany,06/10/2018,SRC_248
C003432,Customer_3432,DE,03-11-2018,SRC_148
C003433,Customer_3433,United Kingdom,22-10-2023,SRC_129
C003434,Customer_3434,DE,24-06-2022,SRC_15
C003435,Customer_3435,,31-03-2019,SRC_121
C003436,Customer_3436,DE,2018-05-03,SRC_87
C003437,Customer_3437,FR,04/12/2020,SRC_86
C003438,Customer_3438,PL,25/07/2019,SRC_141
C003439,Customer_3439,Germany,13/09/2018,SRC_127
C003440,Customer_3440,Polska,2018.05.25,SRC_19
C003441,Customer_3441,FR,27-11-2018,SRC_123
C003442,Customer_3442,UK,2021/01/13,SRC_11
C003443,Customer_3443,Polska,May 26 2018,SRC_130
C003444,Customer_3444,United Kingdom,December 05 2021,SRC_123
C003445,Customer_3445,DE,2020-07-21,SRC_239
C003446,Customer_3446,PL,18/04/2018,SRC_137
C003447,Customer_3447,,2022/04/03,SRC_176
C003448,Customer_3448,PL,2023-05-29,SRC_100
C003449,Customer_3449,FR,May 28 2019,SRC_180
C003450,Customer_3450,FR,2019-07-19,SRC_113
C003451,Customer_3451,Polska,2022.02.15,SRC_50
C003452,Customer_3452,Germany,2022-11-24,SRC_61
C003453,Customer_3453,United Kingdom,12-01-2019,SRC_3
C003454,Customer_3454,United Kingdom,2022/08/19,SRC_193
C003455,Customer_3455,,2018-07-07,SRC_224
C003456,Customer_3456,United Kingdom,2018-08-21,SRC_15
C003457,Customer_3457,UK,02/12/2022,SRC_73
C003458,Customer_3458,PL,2021.07.10,SRC_155
C003459,Customer_3459,United Kingdom,12/04/2021,SRC_156
C003460,Customer_3460,FR,2023/05/15,SRC_32
C003461,Customer_3461,Polska,2018.11.09,SRC_241
C003462,Customer_3462,,April 23 2020,SRC_181
C003463,Customer_3463,Germany,June 21 2020,SRC_183
C003464,Customer_3464,DE,11-02-2022,SRC_75
C003465,Customer_3465,United Kingdom,2023.11.28,SRC_82
C003466,Customer_3466,,2023-08-25,SRC_14
C003467,Customer_3467,Germany,2022/08/10,SRC_244
C003468,Customer_3468,,2023.06.15,SRC_21
C003469,Customer_3469,United Kingdom,16-07-2019,SRC_60
C003470,Customer_3470,DE,2020-05-13,SRC_96
C003471,Customer_3471,UK,27/05/2018,SRC_179
C003472,Customer_3472,France,2023-02-02,SRC_6
C003473,Customer_3473,France,2018.05.19,SRC_72
C003474,Customer_3474,,2022.04.23,SRC_212
C003475,Customer_3475,Polska,2018.09.02,SRC_219
C003476,Customer_3476,,April 22 2022,SRC_5
C003477,Customer_3477,FR,April 25 2022,SRC_12
C003478,Customer_3478,United Kingdom,April 22 2020,SRC_48
C003479,Customer_3479,FR,2023-12-22,SRC_170
C003480,Customer_3480,DE,09-05-2018,SRC_196
C003481,Customer_3481,Germany,17-04-2018,SRC_194
C003482,Customer_3482,Germany,11-12-2020,SRC_56
C003483,Customer_3483,PL,2021/10/28,SRC_213
C003484,Customer_3484,,November 13 2022,SRC_201
C003485,Customer_3485,PL,24-03-2019,SRC_100
C003486,Customer_3486,DE,December 31 2023,SRC_109
C003487,Customer_3487,,2023.10.27,SRC_42
C003488,Customer_3488,FR,2023/03/30,SRC_237
C003489,Customer_3489,United Kingdom,2019-06-25,SRC_72
C003490,Customer_3490,DE,17/12/2018,SRC_198
C003491,Customer_3491,,2021.04.26,SRC_147
C003492,Customer_3492,FR,08-06-2018,SRC_71
C003493,Customer_3493,Germany,2021/01/05,SRC_65
C003494,Customer_3494,,2018-02-20,SRC_79
C003495,Customer_3495,,2021.08.07,SRC_217
C003496,Customer_3496,UK,December 23 2022,SRC_5
C003497,Customer_3497,France,February 06 2018,SRC_10
C003498,Customer_3498,Germany,2023/05/21,SRC_217
C003499,Customer_3499,,June 11 2020,SRC_15
C003500,Customer_3500,,2018.11.22,SRC_230
C003501,Customer_3501,,2021-07-10,SRC_113
C003502,Customer_3502,UK,2020.11.22,SRC_67
C003503,Customer_3503,France,06/06/2019,SRC_162
C003504,Customer_3504,UK,25-08-2019,SRC_168
C003505,Customer_3505,PL,2020-08-11,SRC_168
C003506,Customer_3506,PL,2020/01/25,SRC_130
C003507,Customer_3507,France,2021-07-23,SRC_142
C003508,Customer_3508,United Kingdom,2018/09/07,SRC_67
C003509,Customer_3509,DE,2018/03/08,SRC_217
C003510,Customer_3510,Germany,03-07-2018,SRC_61
C003511,Customer_3511,Germany,2019-03-24,SRC_130
C003512,Customer_3512,France,09-04-2019,SRC_20
C003513,Customer_3513,United Kingdom,2020.04.15,SRC_147
C003514,Customer_3514,Germany,2022-08-31,SRC_165
C003515,Customer_3515,FR,05/03/2021,SRC_7
C003516,Customer_3516,Germany,2022.01.15,SRC_250
C003517,Customer_3517,FR,March 15 2022,SRC_242
C003518,Customer_3518,DE,08/05/2018,SRC_95
C003519,Customer_3519,PL,06/04/2021,SRC_234
C003520,Customer_3520,,2018-04-15,SRC_156
C003521,Customer_3521,United Kingdom,06-07-2021,SRC_184
C003522,Customer_3522,,10/11/2021,SRC_97
C003523,Customer_3523,,2018/05/14,SRC_186
C003524,Customer_3524,UK,2022/04/10,SRC_21
C003525,Customer_3525,Polska,08-07-2020,SRC_129
C003526,Customer_3526,,09-09-2022,SRC_188
C003527,Customer_3527,Polska,2023-12-02,SRC_156
C003528,Customer_3528,France,19-11-2023,SRC_113
C003529,Customer_3529,Germany,07/01/2021,SRC_215
C003530,Customer_3530,,15/04/2021,SRC_85
C003531,Customer_3531,United Kingdom,22/01/2022,SRC_117
C003532,Customer_3532,Germany,2019/04/18,SRC_62
C003533,Customer_3533,France,2022.08.07,SRC_21
C003534,Customer_3534,Germany,2023-09-03,SRC_235
C003535,Customer_3535,Germany,07-06-2023,SRC_59
C003536,Customer_3536,France,12/09/2022,SRC_146
C003537,Customer_3537,UK,September 30 2020,SRC_173
C003538,Customer_3538,,20-07-2019,SRC_67
C003539,Customer_3539,DE,2021.10.31,SRC_31
C003540,Customer_3540,Polska,August 01 2022,SRC_130
C003541,Customer_3541,UK,2023/07/18,SRC_226
C003542,Customer_3542,United Kingdom,January 07 2020,SRC_4
C003543,Customer_3543,UK,May 10 2019,SRC_68
C003544,Customer_3544,,2023/04/09,SRC_26
C003545,Customer_3545,UK,May 20 2018,SRC_7
C003546,Customer_3546,UK,27/10/2018,SRC_132
C003547,Customer_3547,,May 09 2022,SRC_91
C003548,Customer_3548,UK,2022/07/06,SRC_143
C003549,Customer_3549,United Kingdom,2021-04-16,SRC_87
C003550,Customer_3550,Germany,2019/03/18,SRC_12
C003551,Customer_3551,Polska,December 24 2021,SRC_234
C003552,Customer_3552,FR,2023/01/17,SRC_214
C003553,Customer_3553,FR,March 30 2021,SRC_180
C003554,Customer_3554,UK,2020/01/22,SRC_197
C003555,Customer_3555,,2023-09-18,SRC_39
C003556,Customer_3556,PL,2022/02/24,SRC_167
C003557,Customer_3557,France,2022.04.03,SRC_113
C003558,Customer_3558,UK,2023/09/15,SRC_151
C003559,Customer_3559,DE,01/02/2019,SRC_77
C003560,Customer_3560,France,2021-10-29,SRC_145
C003561,Customer_3561,,22-11-2023,SRC_131
C003562,Customer_3562,FR,2021.03.14,SRC_99
C003563,Customer_3563,Germany,01/01/2020,SRC_11
C003564,Customer_3564,United Kingdom,30-10-2022,SRC_72
C003565,Customer_3565,,2021-07-11,SRC_89
C003566,Customer_3566,DE,2019-11-10,SRC_74
C003567,Customer_3567,DE,June 17 2023,SRC_58
C003568,Customer_3568,UK,2021.03.27,SRC_156
C003569,Customer_3569,Polska,2020/08/06,SRC_72
C003570,Customer_3570,UK,29/01/2019,SRC_142
C003571,Customer_3571,,2019-11-23,SRC_154
C003572,Customer_3572,PL,2020-03-10,SRC_126
C003573,Customer_3573,PL,22/02/2022,SRC_73
C003574,Customer_3574,,2022/10/13,SRC_114
C003575,Customer_3575,,June 01 2019,SRC_76
C003576,Customer_3576,Polska,May 07 2019,SRC_228
C003577,Customer_3577,FR,2023.07.14,SRC_23
C003578,Customer_3578,UK,2021/02/14,SRC_172
C003579,Customer_3579,Polska,2021-12-19,SRC_191
C003580,Customer_3580,United Kingdom,2018.11.01,SRC_41
C003581,Customer_3581,,2021.10.05,SRC_117
C003582,Customer_3582,,2018/10/31,SRC_177
C003583,Customer_3583,Germany,June 07 2018,SRC_26
C003584,Customer_3584,,24/07/2021,SRC_216
C003585,Customer_3585,,2018/05/26,SRC_161
C003586,Customer_3586,PL,04/10/2020,SRC_151
C003587,Customer_3587,FR,2020/06/20,SRC_51
C003588,Customer_3588,DE,10/04/2023,SRC_125
C003589,Customer_3589,UK,2023.07.28,SRC_34
C003590,Customer_3590,United Kingdom,30-12-2018,SRC_220
C003591,Customer_3591,United Kingdom,January 14 2018,SRC_18
C003592,Customer_3592,France,2020/05/04,SRC_46
C003593,Customer_3593,PL,2022/09/09,SRC_68
C003594,Customer_3594,,2022/04/07,SRC_150
C003595,Customer_3595,United Kingdom,November 29 2021,SRC_136
C003596,Customer_3596,UK,14/05/2021,SRC_225
C003597,Customer_3597,DE,June 10 2023,SRC_204
C003598,Customer_3598,FR,02-01-2022,SRC_124
C003599,Customer_3599,DE,31/01/2019,SRC_29
C003600,Customer_3600,DE,September 15 2022,SRC_84
C003601,Customer_3601,United Kingdom,2022-10-07,SRC_46
C003602,Customer_3602,France,2021/07/30,SRC_30
C003603,Customer_3603,Germany,2022/06/19,SRC_33
C003604,Customer_3604,France,27-06-2023,SRC_106
C003605,Customer_3605,United Kingdom,2018.04.29,SRC_69
C003606,Customer_3606,,May 31 2020,SRC_16
C003607,Customer_3607,,2021.08.16,SRC_173
C003608,Customer_3608,Germany,August 12 2022,SRC_208
C003609,Customer_3609,France,October 08 2022,SRC_67
C003610,Customer_3610,PL,January 04 2021,SRC_187
C003611,Customer_3611,United Kingdom,2021/10/23,SRC_210
C003612,Customer_3612,PL,June 17 2021,SRC_105
C003613,Customer_3613,United Kingdom,14-11-2019,SRC_53
C003614,Customer_3614,Polska,12/09/2021,SRC_155
C003615,Customer_3615,,2018/03/23,SRC_6
C003616,Customer_3616,FR,2019/01/05,SRC_86
C003617,Customer_3617,Germany,2018/09/17,SRC_13
C003618,Customer_3618,,2020.05.12,SRC_138
C003619,Customer_3619,United Kingdom,06-10-2019,SRC_102
C003620,Customer_3620,United Kingdom,03/04/2021,SRC_234
C003621,Customer_3621,Germany,September 19 2021,SRC_56
C003622,Customer_3622,,2020-10-15,SRC_10
C003623,Customer_3623,PL,2023-11-27,SRC_129
C003624,Customer_3624,FR,2023-06-10,SRC_41
C003625,Customer_3625,DE,2021-05-19,SRC_59
C003626,Customer_3626,United Kingdom,2018.05.19,SRC_192
C003627,Customer_3627,Polska,2022/03/28,SRC_103
C003628,Customer_3628,UK,2021-01-10,SRC_20
C003629,Customer_3629,Polska,2023/08/29,SRC_181
C003630,Customer_3630,FR,2018-03-24,SRC_191
C003631,Customer_3631,,2019-09-14,SRC_189
C003632,Customer_3632,,22/05/2022,SRC_213
C003633,Customer_3633,,2021.07.02,SRC_109
C003634,Customer_3634,,2018.04.06,SRC_71
C003635,Customer_3635,France,2020-04-10,SRC_68
C003636,Customer_3636,,April 15 2023,SRC_75
C003637,Customer_3637,FR,17/01/2019,SRC_248
C003638,Customer_3638,FR,February 14 2021,SRC_73
C003639,Customer_3639,,07/09/2023,SRC_98
C003640,Customer_3640,PL,2023/07/29,SRC_101
C003641,Customer_3641,Germany,March 20 2019,SRC_58
C003642,Customer_3642,,April 12 2018,SRC_198
C003643,Customer_3643,United Kingdom,2023.01.06,SRC_123
C003644,Customer_3644,,2019/03/23,SRC_80
C003645,Customer_3645,Germany,2019/08/12,SRC_250
C003646,Customer_3646,Polska,26-01-2019,SRC_44
